Date,CHK,AMD,LNT,FCX,VRTX,WMB,INCY,NFLX,MRO,MU,MCD,BRK-B,SO,T,KO,PG,JNJ,WM,RSG,PEP
2017-01-27,,10.670000076293945,32.008426666259766,15.763728141784668,87.37000274658203,21.478025436401367,121.72000122070312,142.4499969482422,16.38924789428711,23.936540603637695,109.39820098876953,164.39999389648438,39.031402587890625,31.31502342224121,35.49012756347656,75.8049545288086,100.01788330078125,63.4213752746582,52.53055953979492,89.93705749511719
2017-01-30,,10.609999656677246,31.982397079467773,15.64816951751709,84.37999725341797,21.229333877563477,118.2300033569336,141.22000122070312,15.560844421386719,24.14624786376953,109.54065704345703,164.8000030517578,39.17631912231445,31.17339324951172,35.43019485473633,75.83116149902344,99.7973403930664,63.38493728637695,52.47575759887695,90.11955261230469
2017-01-31,,10.369999885559082,32.6678581237793,16.033357620239258,85.87000274658203,21.734256744384766,121.20999908447266,140.7100067138672,15.767948150634766,24.076345443725586,109.13995361328125,164.13999938964844,39.796241760253906,31.426843643188477,35.59287643432617,76.57418823242188,99.90319061279297,63.293861389160156,52.41182327270508,90.19779205322266
2017-02-01,,12.0600004196167,32.08651351928711,16.21632194519043,86.23999786376953,21.349910736083984,124.2699966430664,140.77999877929688,15.617323875427246,24.715452194213867,109.00639343261719,163.61000061035156,39.0877571105957,31.352293014526367,35.32744216918945,76.33818054199219,99.88555908203125,63.00244903564453,51.9733772277832,89.5285415649414
2017-02-02,,12.279999732971191,32.54637908935547,16.18743324279785,86.72000122070312,21.583534240722656,120.91999816894531,139.1999969482422,15.702047348022461,24.75539779663086,109.71871948242188,163.0,39.43394088745117,30.696332931518555,35.44731521606445,76.71405029296875,100.18549346923828,63.4213752746582,52.38441467285156,90.4150619506836
2017-02-03,,12.239999771118164,32.81536102294922,15.243727684020996,86.7300033569336,21.771940231323242,120.33999633789062,140.25,16.21980094909668,24.565662384033203,110.6269760131836,163.94000244140625,39.31318283081055,30.74850082397461,35.56718826293945,76.40808868408203,100.24723815917969,63.430477142333984,52.59450149536133,91.35372161865234
2017-02-06,,13.630000114440918,32.67652893066406,15.407430648803711,87.41999816894531,21.99048614501953,119.68000030517578,140.97000122070312,15.551427841186523,24.3060245513916,110.81394958496094,163.4199981689453,39.256832122802734,30.60688018798828,35.58430862426758,76.39936828613281,100.0355224609375,63.22101593017578,52.393550872802734,90.8843765258789
2017-02-07,,13.289999961853027,32.79800796508789,14.945210456848145,86.83999633789062,21.50063705444336,118.18000030517578,144.0,15.090158462524414,24.565662384033203,110.9386215209961,162.92999267578125,39.2648811340332,30.651599884033203,35.87541961669922,76.9325942993164,100.10609436035156,63.658164978027344,52.65843963623047,91.78828430175781
2017-02-08,,13.5600004196167,33.10169982910156,14.954837799072266,87.72000122070312,21.327302932739258,122.7300033569336,144.74000549316406,14.94895076751709,24.176204681396484,111.00985717773438,162.8699951171875,39.627174377441406,30.718698501586914,35.97816467285156,77.21229553222656,100.0355224609375,63.75831985473633,52.740657806396484,91.85781860351562
2017-02-09,,13.420000076293945,32.6678581237793,14.820022583007812,89.2699966430664,21.606142044067383,122.95999908447266,144.13999938964844,15.10898494720459,24.415870666503906,110.8406982421875,164.0399932861328,39.33734130859375,30.79323387145996,35.31888961791992,77.509521484375,100.6353988647461,63.97691345214844,52.850257873535156,92.10115051269531
2017-02-10,,13.579999923706055,32.85007858276367,15.214839935302734,88.1500015258789,21.43281364440918,121.69999694824219,144.82000732421875,15.240777015686035,24.016427993774414,112.03387451171875,164.00999450683594,39.49030685424805,30.845417022705078,34.745216369628906,76.89761352539062,101.6586685180664,64.24100494384766,52.94160079956055,92.21414947509766
2017-02-13,,13.489999771118164,32.96286392211914,15.368913650512695,87.72000122070312,21.884977340698242,121.1500015258789,143.1999969482422,15.165233612060547,23.86663818359375,111.78453063964844,165.85000610351562,39.627174377441406,30.301259994506836,34.77946472167969,77.19483184814453,102.2232437133789,64.51421356201172,53.425724029541016,92.57918548583984
2017-02-14,,13.260000228881836,32.68521499633789,15.311134338378906,88.91000366210938,21.771940231323242,123.31999969482422,140.82000732421875,15.495733261108398,23.08772850036621,112.02494812011719,166.9499969482422,39.11996078491211,30.37579917907715,34.7024040222168,76.80146026611328,102.64666748046875,64.53243255615234,53.37091064453125,92.92684173583984
2017-02-15,,13.300000190734863,32.57241439819336,14.800764083862305,89.37000274658203,21.84729766845703,120.94000244140625,142.27000427246094,15.391861915588379,22.98786735534668,112.62154388427734,167.27999877929688,38.926734924316406,30.651599884033203,34.62533950805664,79.65115356445312,103.38768768310547,64.9786605834961,53.99203109741211,92.76170349121094
2017-02-16,,12.970000267028809,32.910797119140625,14.511874198913574,87.69999694824219,21.093685150146484,120.18000030517578,142.00999450683594,15.2691068649292,22.947921752929688,112.81743621826172,167.74000549316406,39.29328155517578,30.74850082397461,35.27606964111328,79.36267852783203,104.16397857666016,64.82383728027344,53.93722152709961,93.96980285644531
2017-02-17,,13.130000114440918,33.04094696044922,14.357799530029297,88.33000183105469,21.25193977355957,120.48999786376953,142.22000122070312,15.325762748718262,23.317405700683594,113.79689025878906,168.57000732421875,38.93487548828125,30.919946670532227,35.3017578125,79.62491607666016,104.85205078125,65.98046112060547,55.490028381347656,93.99586486816406
2017-02-21,,14.0,33.344635009765625,13.60668659210205,86.55000305175781,21.75686264038086,122.36000061035156,142.60000610351562,15.467405319213867,23.736820220947266,114.0105972290039,168.9199981689453,39.32584762573242,31.106311798095703,35.49868392944336,80.13191986083984,105.5577621459961,66.31741333007812,55.91934585571289,95.04750061035156
2017-02-22,,14.279999732971191,33.535526275634766,13.221502304077148,85.79000091552734,21.10121726989746,121.36000061035156,143.86000061035156,14.881949424743652,23.716848373413086,113.8414306640625,169.61000061035156,39.9041862487793,31.001951217651367,35.61855697631836,79.93085479736328,105.43426513671875,66.49041748046875,56.339515686035156,95.0909423828125
2017-02-23,,14.319999694824219,33.93465805053711,12.980758666992188,85.7300033569336,21.304698944091797,121.94999694824219,142.77999877929688,15.089691162109375,23.447223663330078,114.21542358398438,170.14999389648438,40.45806121826172,31.270301818847656,35.669944763183594,79.65988159179688,107.35731506347656,66.3993911743164,56.239036560058594,95.20393371582031
2017-02-24,,14.119999885559082,34.2904052734375,12.75928020477295,86.06999969482422,21.078611373901367,131.2100067138672,143.25,14.853619575500488,23.20755958557129,114.55376434326172,170.22000122070312,41.13413619995117,31.575923919677734,35.772682189941406,79.58995819091797,108.98236846923828,66.61795043945312,56.0380859375,95.45598602294922
2017-02-27,,15.199999809265137,33.88260269165039,12.77853775024414,88.9000015258789,21.214262008666992,134.02000427246094,143.41000366210938,14.966937065124512,23.72683334350586,113.9079360961914,170.6300048828125,40.94678497314453,31.17339324951172,35.678489685058594,79.4500961303711,108.6893310546875,66.69989013671875,56.403446197509766,94.96926879882812
2017-02-28,,14.460000038146973,34.25568771362305,12.903722763061523,90.62000274658203,21.357450485229492,133.10000610351562,142.1300048828125,15.108577728271484,23.40728187561035,114.49996185302734,171.4199981689453,41.39478302001953,31.15104103088379,35.92679214477539,79.6074447631836,108.5206069946289,66.77275085449219,56.58612823486328,95.93400573730469
2017-03-01,,14.960000038146973,33.90863037109375,13.471872329711914,90.30999755859375,21.69657325744629,133.22000122070312,142.64999389648438,15.533506393432617,24.515729904174805,115.7557601928711,177.27999877929688,40.77574157714844,31.337392807006836,36.0980339050293,80.12317657470703,109.98576354980469,66.81829833984375,56.814483642578125,96.02413177490234
2017-03-02,,13.899999618530273,34.05613327026367,12.817056655883789,89.88999938964844,21.884977340698242,132.8000030517578,139.52999877929688,15.240777015686035,24.6655216217041,115.02020263671875,175.88999938964844,40.987518310546875,31.3597469329834,36.363468170166016,79.46759033203125,109.78154754638672,66.73632049560547,56.84189224243164,96.35665893554688
2017-03-03,,13.029999732971191,34.00407028198242,12.71113109588623,90.19000244140625,22.344684600830078,136.91000366210938,139.13999938964844,15.278548240661621,25.5343074798584,114.72418975830078,175.67999267578125,41.02824401855469,31.31502342224121,36.372032165527344,79.10918426513672,109.92362976074219,66.32650756835938,56.640933990478516,96.75047302246094
2017-03-06,,13.039999961853027,33.995391845703125,12.422242164611816,90.91000366210938,22.480337142944336,134.3800048828125,141.94000244140625,15.552392959594727,25.674110412597656,114.84081268310547,175.39999389648438,40.92234802246094,31.277755737304688,36.11516571044922,78.99556732177734,109.85257720947266,66.49041748046875,56.56786346435547,95.93659973144531
2017-03-07,,13.050000190734863,34.082157135009766,12.220019340515137,91.31999969482422,22.171348571777344,133.38999938964844,141.42999267578125,15.372979164123535,25.604209899902344,114.87669372558594,175.3000030517578,41.05268096923828,31.218124389648438,35.95248794555664,78.92559814453125,109.95914459228516,66.20812225341797,56.704872131347656,95.66534423828125
2017-03-08,,13.220000267028809,33.309932708740234,11.979276657104492,92.18000030517578,21.73736572265625,136.0,140.32000732421875,14.041534423828125,25.344572067260742,114.89460754394531,174.97000122070312,40.53951644897461,31.136127471923828,35.95248794555664,78.79448699951172,110.19890594482422,66.13026428222656,56.732276916503906,95.6478500366211
2017-03-09,,13.329999923706055,33.23183059692383,11.94075870513916,93.56999969482422,21.965782165527344,138.02000427246094,140.52999877929688,15.174676895141602,25.114892959594727,114.9394760131836,175.3699951171875,40.31959915161133,31.262845993041992,35.986724853515625,78.96932220458984,111.84166717529297,66.23103332519531,56.90583038330078,95.4028091430664
2017-03-10,,13.90999984741211,33.50082015991211,11.911869049072266,93.9800033569336,22.019075393676758,149.24000549316406,140.88999938964844,15.259664535522461,25.144851684570312,114.79596710205078,174.97999572753906,40.425479888916016,31.568466186523438,36.20935821533203,79.6074447631836,112.07254791259766,66.87226867675781,57.33514404296875,95.90162658691406
2017-03-13,,14.279999732971191,33.62228775024414,12.094834327697754,92.94999694824219,21.965782165527344,151.02999877929688,143.52000427246094,14.95749282836914,25.664127349853516,114.46406555175781,175.38999938964844,40.506935119628906,31.583377838134766,36.30435562133789,79.8172378540039,112.48989868164062,66.96385955810547,57.53608703613281,95.74411010742188
2017-03-14,,14.100000381469727,33.726409912109375,11.815572738647461,92.73999786376953,21.402362823486328,150.9600067138672,143.19000244140625,14.466463088989258,25.544292449951172,114.6344985961914,174.72999572753906,40.62912368774414,31.37466049194336,36.25253677368164,79.54625701904297,112.81845092773438,66.85393524169922,57.426483154296875,95.6828384399414
2017-03-15,,13.979999542236328,34.34246826171875,12.412612915039062,94.56999969482422,21.958166122436523,152.66000366210938,145.25,14.693092346191406,26.083539962768555,114.70625305175781,174.6699981689453,41.24001693725586,31.747364044189453,36.38209533691406,79.89591217041016,114.5145034790039,67.58678436279297,58.17547607421875,97.23178100585938
2017-03-16,,13.649999618530273,33.95200729370117,12.34520435333252,92.36000061035156,21.798276901245117,148.44000244140625,144.38999938964844,14.683649063110352,26.003652572631836,114.79596710205078,174.0800018310547,40.88162612915039,31.63555335998535,36.494388580322266,79.93085479736328,114.07051849365234,66.97303771972656,57.60002136230469,97.25802612304688
2017-03-17,,13.489999771118164,34.32510757446289,12.28742504119873,91.91999816894531,21.752595901489258,147.9600067138672,145.11000061035156,14.598664283752441,25.76398468017578,115.38797760009766,172.82000732421875,41.2725944519043,31.762283325195312,36.30435562133789,79.54625701904297,113.71531677246094,67.366943359375,57.88318634033203,97.47679138183594
2017-03-20,,14.399999618530273,33.92597579956055,12.258536338806152,91.30999755859375,21.88203239440918,148.52000427246094,145.8300018310547,14.617547035217285,26.173412322998047,115.51355743408203,172.07000732421875,41.03639221191406,31.620649337768555,36.433929443359375,79.73855590820312,113.72421264648438,66.97303771972656,57.74617385864258,97.26677703857422
2017-03-21,,13.819999694824219,34.44658660888672,12.104463577270508,89.5,21.59270668029785,140.72999572753906,142.4199981689453,14.211503982543945,25.484376907348633,115.28033447265625,169.47000122070312,41.5495491027832,31.367204666137695,36.7103385925293,79.71232604980469,112.99604797363281,66.43256378173828,57.16158676147461,97.809326171875
2017-03-22,,14.100000381469727,34.51599884033203,12.383720397949219,90.04000091552734,21.65361976623535,141.27999877929688,142.64999389648438,14.183178901672363,26.023622512817383,115.80057525634766,169.3000030517578,41.32146453857422,31.046676635742188,36.6066780090332,79.5374984741211,112.116943359375,66.5516357421875,57.316864013671875,98.02810668945312
2017-03-23,,13.789999961853027,34.56805419921875,12.354833602905273,89.05000305175781,21.62316131591797,138.97000122070312,141.83999633789062,13.862120628356934,26.43305015563965,115.71087646484375,169.88999938964844,41.02824401855469,31.046676635742188,36.425289154052734,79.34519958496094,111.79727172851562,66.46920776367188,57.20725631713867,97.8180923461914
2017-03-24,,13.699999809265137,34.79364776611328,12.335576057434082,89.9800033569336,21.843961715698242,139.63999938964844,142.02000427246094,13.796019554138184,28.390316009521484,116.01586151123047,168.66000366210938,41.0689697265625,31.069034576416016,36.38209533691406,79.17036437988281,111.42431640625,66.24933624267578,57.07938003540039,98.1156005859375
2017-03-27,,13.699999809265137,34.75895309448242,11.757793426513672,90.80000305175781,21.82111930847168,139.88999938964844,144.05999755859375,13.928218841552734,28.7198543548584,116.15040588378906,167.44000244140625,40.97122573852539,30.92740821838379,36.55486297607422,79.10043334960938,111.70848083496094,65.84626770019531,56.72314453125,97.86182403564453
2017-03-28,,13.6899995803833,34.81100845336914,12.104463577270508,89.66999816894531,21.767820358276367,139.47999572753906,145.1699981689453,14.381476402282715,28.649951934814453,116.11450958251953,168.30999755859375,40.8001708984375,30.979591369628906,36.649871826171875,79.33646392822266,111.58415222167969,66.26766204833984,57.01543045043945,98.40438842773438
2017-03-29,,13.710000038146973,34.68952560424805,12.248908042907715,108.01000213623047,22.33885383605957,139.27999877929688,146.47000122070312,14.966937065124512,28.460216522216797,115.5673599243164,166.58999633789062,40.686134338378906,30.897586822509766,36.6412353515625,79.19657135009766,110.92704772949219,66.09361267089844,56.924095153808594,98.38688659667969
2017-03-30,,14.050000190734863,34.33378601074219,12.817056655883789,107.29000091552734,22.12567138671875,137.77000427246094,148.05999755859375,14.966937065124512,28.9295597076416,115.99791717529297,167.36000061035156,40.45806121826172,31.128673553466797,36.79671096801758,78.84693908691406,110.69618225097656,66.80815124511719,57.67695999145508,98.1681137084961
2017-03-31,,14.550000190734863,34.36848831176758,12.865205764770508,109.3499984741211,22.529199600219727,133.6699981689453,147.80999755859375,14.919720649719238,28.85965919494629,116.25802612304688,166.67999267578125,40.547664642333984,30.972137451171875,36.65850830078125,78.5409927368164,110.59849548339844,66.7989730834961,57.667781829833984,97.8880844116211
2017-04-03,,14.640000343322754,34.35114288330078,12.74964714050293,107.44999694824219,22.71954917907715,138.52000427246094,146.9199981689453,14.938603401184082,28.600021362304688,116.25802612304688,166.8699951171875,40.69428634643555,30.987041473388672,36.632591247558594,78.39238739013672,110.72282409667969,66.49667358398438,57.36479949951172,97.8880844116211
2017-04-04,,14.15999984741211,34.59408950805664,13.03853988647461,112.29000091552734,22.780454635620117,141.5500030517578,145.5,15.240777015686035,28.550092697143555,115.97101593017578,166.86000061035156,40.74315643310547,31.076492309570312,36.86581039428711,78.59344482421875,110.71395111083984,66.44171905517578,57.484153747558594,98.08061218261719
2017-04-05,,14.170000076293945,34.68952560424805,12.942243576049805,114.11000061035156,22.582496643066406,138.42999267578125,143.6199951171875,15.089691162109375,28.220552444458008,116.97561645507812,165.8300018310547,41.07712173461914,30.94231414794922,36.77079772949219,78.64588928222656,110.82049560546875,67.11959838867188,57.55760192871094,97.95809173583984
2017-04-06,,13.270000457763672,34.59408950805664,13.057798385620117,114.26000213623047,23.031709671020508,135.5,143.74000549316406,15.401308059692383,28.58005142211914,116.74241638183594,166.47000122070312,40.83274459838867,30.625503540039062,36.857181549072266,78.14764404296875,111.04249572753906,66.95469665527344,57.50251770019531,97.64306640625
2017-04-07,,13.520000457763672,34.44658660888672,12.874835014343262,115.87999725341797,23.10784912109375,140.11000061035156,143.11000061035156,15.35409164428711,28.48019027709961,116.57199096679688,166.1699981689453,40.4743537902832,30.617958068847656,36.805355072021484,77.99903106689453,110.92704772949219,67.06465148925781,57.67695999145508,97.66929626464844
2017-04-10,,13.100000381469727,34.455265045166016,13.019280433654785,114.05999755859375,23.237281799316406,136.8800048828125,143.85000610351562,15.63737678527832,27.601417541503906,116.58992767333984,166.35000610351562,40.45806121826172,30.459552764892578,36.874454498291016,78.2262954711914,110.41201782226562,66.77149200439453,57.530067443847656,98.02810668945312
2017-04-11,,13.100000381469727,34.44658660888672,13.115574836730957,114.2300033569336,23.115463256835938,136.07000732421875,144.35000610351562,15.67514705657959,27.142059326171875,117.68423461914062,165.6999969482422,40.156681060791016,30.406747817993164,36.848541259765625,78.4972915649414,110.30546569824219,66.753173828125,57.741233825683594,97.77433013916016
2017-04-12,,12.760000228881836,34.61143493652344,12.402984619140625,114.86000061035156,23.13068962097168,138.27000427246094,143.8300018310547,15.495733261108398,26.65274429321289,117.73808288574219,165.11000061035156,40.449928283691406,30.595333099365234,37.090389251708984,78.9430923461914,111.35328674316406,66.23103332519531,57.392333984375,99.41951751708984
2017-04-13,,12.3100004196167,34.377174377441406,12.248908042907715,113.80000305175781,22.887048721313477,140.83999633789062,142.9199981689453,15.023591995239258,26.702672958374023,117.28956604003906,162.89999389648438,40.25442886352539,30.38412094116211,36.960838317871094,78.69834899902344,110.98920440673828,65.97453308105469,57.09854507446289,98.60565185546875
2017-04-17,,12.789999961853027,34.60276794433594,12.277795791625977,114.80999755859375,22.97841453552246,126.06999969482422,147.25,15.127461433410645,27.09212875366211,117.81880187988281,164.35000610351562,40.547664642333984,30.39920425415039,37.20268630981445,79.0130386352539,111.63742065429688,66.41424560546875,57.631065368652344,99.16571807861328
2017-04-18,,12.949999809265137,34.837039947509766,12.008166313171387,114.6500015258789,23.16114616394043,125.9000015258789,143.36000061035156,14.863062858581543,27.102115631103516,118.67092895507812,163.69000244140625,40.702430725097656,30.361488342285156,37.55683135986328,79.37140655517578,108.17427825927734,66.36844635009766,57.713687896728516,100.00580596923828
2017-04-19,,12.84000015258789,34.542030334472656,11.892610549926758,114.62999725341797,23.016481399536133,124.54000091552734,139.75999450683594,14.220947265625,27.221948623657227,118.97590637207031,162.75999450683594,40.52323913574219,30.361488342285156,37.34089660644531,78.92219543457031,107.77470397949219,66.60662078857422,57.88813400268555,99.4282455444336
2017-04-20,,13.109999656677246,34.46393966674805,12.046685218811035,117.26000213623047,23.039323806762695,123.11000061035156,141.17999267578125,14.249275207519531,27.920970916748047,119.54100036621094,164.97999572753906,40.53951644897461,30.44446563720703,37.21996307373047,78.68441009521484,108.21871185302734,66.72569274902344,57.851409912109375,99.40198516845703
2017-04-21,,13.0,34.672176361083984,11.777055740356445,116.69999694824219,22.848983764648438,123.01000213623047,142.8699951171875,14.315376281738281,27.281864166259766,119.66658020019531,163.41000366210938,40.710567474365234,30.1201114654541,37.20268630981445,78.05899047851562,108.12100219726562,67.2203598022461,58.19112014770508,99.26199340820312
2017-04-24,,13.130000114440918,34.767616271972656,11.777055740356445,117.66000366210938,22.82613754272461,123.91000366210938,143.8300018310547,14.30593204498291,26.53291130065918,120.40209197998047,165.77999877929688,40.84904479980469,30.187992095947266,37.384071350097656,78.878173828125,109.12444305419922,67.87992858886719,58.77871322631836,100.04080963134766
2017-04-25,,13.489999771118164,34.715553283691406,12.614832878112793,117.2699966430664,23.458084106445312,124.38999938964844,152.16000366210938,14.74030590057373,26.95232582092285,127.10258483886719,167.52999877929688,40.85719680786133,30.127643585205078,37.23723602294922,79.27452850341797,109.60393524169922,67.99900817871094,58.659358978271484,99.90081024169922
2017-04-26,,13.40999984741211,34.527530670166016,13.000020027160645,116.33999633789062,23.435239791870117,123.08000183105469,150.1699981689453,14.45702075958252,26.752605438232422,126.33119201660156,167.6300048828125,40.702430725097656,30.504806518554688,37.34953308105469,77.2838363647461,109.67498779296875,66.23103332519531,58.053401947021484,99.1744613647461
2017-04-27,,13.619999885559082,34.737430572509766,12.528167724609375,117.41999816894531,23.412403106689453,124.16999816894531,153.0800018310547,14.05097770690918,27.5914306640625,126.3580322265625,166.5500030517578,40.78388214111328,30.10502052307129,37.150856018066406,77.23982238769531,109.87922668457031,66.72569274902344,58.15439224243164,98.57066345214844
2017-04-28,,13.300000190734863,34.387603759765625,12.277795791625977,118.30000305175781,23.32103729248047,124.27999877929688,152.1999969482422,14.041534423828125,27.631376266479492,125.51490783691406,165.2100067138672,40.5639533996582,29.89381217956543,37.27178955078125,76.92272186279297,109.63947296142578,66.67074584960938,57.83304214477539,99.1307373046875
2017-05-01,,13.619999885559082,34.19519805908203,12.07557201385498,120.62000274658203,23.450471878051758,124.0,155.35000610351562,13.994318962097168,28.250511169433594,126.60922241210938,165.44000244140625,40.392906188964844,29.494020462036133,37.332252502441406,76.71131134033203,109.52400970458984,66.88140869140625,58.1176643371582,98.25562286376953
2017-05-02,,10.319999694824219,34.475059509277344,12.248908042907715,118.47000122070312,23.09262466430664,123.70999908447266,156.4499969482422,13.824346542358398,27.731237411499023,126.68098449707031,166.0500030517578,40.32773208618164,29.380870819091797,37.479087829589844,75.94499969482422,109.84367370605469,66.74400329589844,58.145206451416016,98.26438903808594
2017-05-03,,10.390000343322754,34.361358642578125,11.574831008911133,119.05000305175781,23.381948471069336,123.20999908447266,155.58999633789062,14.0226469039917,27.960914611816406,127.92781829833984,166.72999572753906,40.2951545715332,28.965993881225586,37.41862487792969,76.12997436523438,109.5151596069336,66.7623519897461,57.842227935791016,97.82685089111328
2017-05-04,,10.100000381469727,34.86861801147461,11.247425079345703,116.38999938964844,22.483518600463867,125.0,157.25,13.380532264709473,27.751209259033203,128.67230224609375,166.33999633789062,40.55581283569336,28.671798706054688,37.71230697631836,76.14759063720703,110.06568908691406,66.82646179199219,57.934043884277344,98.85070037841797
2017-05-05,,10.1899995803833,35.0347785949707,11.362980842590332,114.83999633789062,23.031709671020508,122.41000366210938,156.60000610351562,13.493849754333496,28.16063690185547,129.1297607421875,166.5500030517578,40.78388214111328,29.086687088012695,37.73822021484375,76.19164276123047,109.67498779296875,67.22953033447266,58.053401947021484,99.07820892333984
2017-05-08,,10.039999961853027,34.79864501953125,11.237794876098633,115.05999755859375,23.32103729248047,117.79000091552734,156.3800048828125,13.777132034301758,28.020830154418945,129.38092041015625,165.02000427246094,40.751304626464844,29.094221115112305,37.91098403930664,76.23567962646484,109.4441146850586,67.11044311523438,57.99830627441406,99.07820892333984
