Date,GOOGL,TSLA,FB,AMZN,AAPL,MSFT,VOD,ADBE,NVDA,CRM
2016-06-02,744.2700195,43.79199982,118.9300003,728.2399902,22.75478554,48.1671257,24.34993172,100.1699982,11.59435463,83.23999786
2016-06-03,735.8599854,43.79800034,118.4700012,725.539978,22.80135536,47.53383255,24.37154961,98.69999695,11.43202496,82.55000305
2016-06-06,730.0599976,44.13600159,118.7900009,726.7299805,22.96668053,47.84589386,24.51567459,99.12000275,11.37299824,82.83000183
2016-06-07,731.0900269,46.4679985,117.7600021,723.7399902,23.05983353,47.81835175,24.63097191,98.51999664,11.39513111,83.13999939
2016-06-08,742.9299927,47.10400009,118.3899994,726.6400146,23.03887367,47.76329041,24.55942345,98.68000031,11.35824108,83.34999847
2016-06-09,742.5200195,45.87200165,118.5599976,727.6500244,23.20420647,47.37779236,24.00786018,98.06999969,11.65338612,82.73000336
2016-06-10,733.1900024,43.75799942,116.6200027,717.9099731,23.0132618,47.24930954,23.2326889,97.08999634,11.36315727,81.83000183
2016-06-13,731.8800049,43.57400131,113.9499969,715.2399902,22.66629982,46.01942062,22.83765221,96.95999908,11.50827026,81.48999786
2016-06-14,733.25,42.99200058,114.9400024,719.2999878,22.69424438,45.73490524,22.59914017,96.98000336,11.53040791,81.08999634
2016-06-15,732.1900024,43.54000092,114.5999985,714.2600098,22.61972618,45.60641098,22.62895203,97.01999664,11.64846611,81.98999786
2016-06-16,724.25,43.58599854,114.3899994,717.5100098,22.71520042,46.24887848,22.71839523,97.19000244,11.69519615,81.63999939
2016-06-17,704.25,43.09400177,113.0199966,706.3900146,22.19825935,46.01025391,23.03890038,95.58000183,11.49105453,80.5
2016-06-20,706.1300049,43.93999863,113.3700027,714.0100098,22.144701,45.95518112,23.75444031,97.98999786,11.69765663,81.22000122
2016-06-21,708.8800049,43.92200089,114.3799973,715.8200073,22.33331871,46.98313904,23.73207664,99.72000122,11.62633038,81.62999725
2016-06-22,710.4699707,39.33200073,113.9100037,710.5999756,22.24948692,46.79957199,23.86624336,94.01000214,11.61649036,80.62000275
2016-06-23,714.8699951,39.27999878,115.0800018,722.0800171,22.37755966,47.6439743,24.20165253,96.20999908,11.92639637,82.27999878
2016-06-24,685.2000122,38.63000107,112.0800018,698.960022,21.74884605,45.73490524,22.48733711,92.19999695,11.24755859,78.45999908
2016-06-27,681.1400146,39.70999908,108.9700012,691.3599854,21.43215752,44.44995499,21.10097694,90.84999847,11.12703991,76.06999969
2016-06-28,691.2600098,40.35800171,112.6999969,707.9500122,21.79308701,45.37695694,22.10720634,92.45999908,11.28937054,77.55000305
2016-06-29,695.1900024,42.0379982,114.1600037,715.5999756,21.9817009,46.3865509,22.45006943,94.38999939,11.47383785,79
2016-06-30,703.5300293,42.45600128,114.2799988,715.6199951,22.26112747,46.96477127,23.02399063,95.79000092,11.56237984,79.41000366
2016-07-01,710.25,43.29999924,114.1900024,725.6799927,22.32865524,46.95560455,22.99417305,95.31999969,11.47629547,79.83000183
2016-07-05,704.8900146,42.79600143,114.1999969,728.0999756,22.11908722,46.96477127,22.53205681,94.73000336,11.64600468,78.66999817
2016-07-06,708.9699707,42.88800049,116.6999969,737.6099854,22.24483299,47.15752411,22.18919563,95.18000031,11.71979141,78.5
2016-07-07,707.2600098,43.18799973,115.8499985,736.5700073,22.34029961,47.15752411,22.06994057,95.13999939,12.02477551,78.76000214
2016-07-08,717.7800293,43.35599899,117.2399979,745.8099976,22.5126133,48.00192261,22.33826637,96.79000092,12.50685024,80.88999939
2016-07-11,727.2000122,44.95600128,117.8700027,753.7800293,22.58247185,48.26808167,22.7034874,97.13999939,12.79461956,81.66000366
2016-07-12,732.5100098,44.93000031,117.9300003,748.210022,22.68492699,48.83713531,23.03144455,97.54000092,12.98646545,81.93000031
2016-07-13,729.4799805,44.50600052,116.7799988,742.6300049,22.55686378,49.11247635,22.80783844,97.33999634,12.98154545,81.33000183
2016-07-14,735.7999878,44.30599976,117.2900009,741.2000122,23.0039444,49.32357025,22.88982582,97.69999695,13.11436081,81.55999756
2016-07-15,735.6300049,44.08000183,116.8600006,735.4400024,23.00161552,49.28686523,22.84510612,97.83000183,12.9618721,81.40000153
2016-07-18,753.2000122,45.25,119.3700027,736.0700073,23.24611473,49.52549744,22.72584915,97.79000092,13.02827644,81.62999725
2016-07-19,753.4099731,45.05199814,120.6100006,739.9500122,23.2554245,48.72698975,22.33081245,97.79000092,13.16355228,81.37000275
2016-07-20,757.0800171,45.67200089,121.9199982,745.7199707,23.27638817,51.31524277,22.48733711,98.40000153,13.33572292,82.13999939
2016-07-21,754.4099731,44.09999847,120.6100006,744.4299927,23.15297318,51.21429443,22.44261551,96.33999634,13.08976746,81.69999695
2016-07-22,759.2800293,44.45399857,121,744.8599854,22.97367096,51.92100525,23.3593998,98.05999756,13.4464035,82.55000305
2016-07-25,757.5200195,46.0019989,121.6299973,739.6099854,22.66629982,52.06785965,23.35194969,97.31999969,13.69481945,82.19000244
2016-07-26,757.6500244,45.90200043,121.2200012,735.5900269,22.51028252,52.09538651,23.14324951,97.91000366,13.92847443,81.76000214
2016-07-27,761.9699707,45.69800186,123.3399963,736.6699829,23.97263145,51.57223129,23.19542313,97.93000031,13.78828335,81.5
2016-07-28,765.8400269,46.12200165,125,752.6099854,24.29629898,51.59059143,22.94945526,98.44000244,13.81779671,82.33000183
2016-07-29,791.3400269,46.95800018,123.9400024,758.8099976,24.26603127,52.0219574,23.03144455,97.86000061,14.04407501,81.80000305
2016-08-01,800.9400024,46.0019989,124.3099976,767.7399902,24.6944828,51.93018723,22.91964149,97.72000122,13.95307255,81.01999664
2016-08-02,800.1199951,45.43999863,123.0899963,760.5800171,24.32890129,51.93018723,22.94200134,96.05000305,13.78336239,80.5
2016-08-03,798.9199829,45.15800095,122.5100021,754.6400146,24.63394737,52.2881279,23.24759865,96.66999817,13.82025528,80.41000366
2016-08-04,797.25,46.12200165,124.3600006,760.7700195,24.78612137,52.67361832,23.14324951,97.08999634,14.0760498,80.55999756
2016-08-05,806.9299927,46.00600052,125.1500015,765.9799805,25.1630497,53.19676971,23.19542313,99.04000092,14.31462765,81.33000183
2016-08-08,805.2299805,45.23199844,125.2600021,766.5599976,25.371418,53.28855896,23.04635429,98.48999786,14.44744396,81.16999817
2016-08-09,807.4799805,45.81600189,125.0599976,768.3099976,25.47442818,53.41705704,23.00908661,98.87000275,14.48433781,81.18000031
2016-08-10,808.4899902,45.13000107,124.8799973,768.5599976,25.28478622,53.25183868,22.92709541,100.6200027,14.39087296,80.23999786
2016-08-11,808.2000122,44.98199844,124.9000015,771.2399902,25.26840019,53.50883484,23.27741241,101.6699982,14.68355942,81.48000336
2016-08-12,807.0499878,45.12200165,124.8799973,772.5599976,25.32692909,53.17842102,23.26250648,101.0400009,15.50505066,81.62999725
2016-08-15,805.960022,45.11800003,123.9000015,768.4899902,25.63128471,53.34362411,23.3593998,100.9300003,15.4902935,78.91999817
2016-08-16,801.1900024,44.72200012,123.3000031,764.039978,25.60787773,53.04808807,23.26250648,100.5999985,15.39682961,77.95999908
2016-08-17,805.4199829,44.64799881,124.3700027,764.6300049,25.5704155,53.15890884,23.36685562,99.69999695,15.04019356,76.31999969
2016-08-18,802.75,44.70199966,123.9100037,764.460022,25.53764153,53.19585419,23.61281967,100.6699982,15.27385235,76.91000366
2016-08-19,799.6500244,45,123.5599976,757.3099976,25.60319138,53.21432114,23.33704185,100.3199997,15.31320572,77.48000336
2016-08-22,796.9500122,44.58599854,124.1500015,759.4799805,25.40419388,53.26049805,23.33704185,100.2399979,15.37715435,77.25
2016-08-23,796.5900269,44.9679985,124.3700027,762.4500122,25.48379326,53.46367645,23.39666748,101.1399994,15.50159264,78.01999664
2016-08-24,793.5999756,44.52399826,123.4800034,757.25,25.2918129,53.51909256,23.38921356,101.1399994,15.26257515,77.81999969
2016-08-25,791.2999878,44.19200134,123.8899994,759.2199707,25.18411636,53.72227859,23.18051529,101.6900024,15.16154861,80.16000366
2016-08-26,793.2199707,43.9980011,124.9599991,769,25.03662491,53.5929718,23.09852791,102.0599976,15.28474998,80.02999878
2016-08-29,795.8200073,43.04000092,126.5400009,771.289978,25.00852966,53.65761948,23.13579559,102.3000031,15.27489662,79.91999817
2016-08-30,791.9199829,42.26800156,125.8399963,767.5800171,24.81655312,53.46367645,22.83019829,102,15.18618965,79.83000183
2016-08-31,789.8499756,42.40200043,126.1200027,769.1599731,24.83996391,53.06655502,22.84510612,102.3099976,15.11472988,79.41999817
2016-09-01,791.4000244,40.15399933,126.1699982,770.6199951,24.98746681,53.1866188,22.50224304,102.9000015,15.56072807,75.91000366
2016-09-02,796.8699951,39.55599976,126.5100021,772.4400024,25.22157669,53.26049805,23.03144455,103.5699997,15.40795612,75.09999847
2016-09-06,808.0200195,40.56600189,129.7299957,788.8699951,25.21455765,53.20508575,22.86746407,103.5,15.55333519,75.41999817
2016-09-07,807.9899902,40.34199905,131.0500031,784.4799805,25.36907387,53.25127029,22.53205681,103,15.3241787,75.01000214
2016-09-08,802.8400269,39.47200012,130.2700043,784.0599976,24.70417595,53.03886032,22.50224304,101.8799973,15.43506241,74.87999725
2016-09-09,788.4799805,38.89400101,127.0999985,760.1400146,24.14463425,51.91213989,22.11466217,99.37999725,14.66626549,74.19999695
2016-09-12,798.8200073,39.65999985,128.6900024,771.4899902,24.68544769,52.68791199,22.7034874,100.3199997,14.96934891,74.36000061
2016-09-13,788.7199707,39.20999908,127.2099991,761.0100098,25.27308273,52.20766068,22.10720634,98.76999664,14.75250721,73.05999756
2016-09-14,790.460022,39.2820015,127.7699966,761.0900269,26.16742134,51.95831299,21.95067978,98.79000092,14.88310528,73.81999969
2016-09-15,801.2299805,40.08399963,128.3500061,769.6900024,27.05706596,52.81720734,22.04012489,99.62000275,15.44738197,73.98999786
2016-09-16,797.9699707,41.08000183,129.0700073,778.5200195,26.90488815,52.87262344,21.60782051,98.93000031,15.48434353,73.29000092
2016-09-19,795.3900146,41.26800156,128.6499939,775.0999756,26.59117508,52.5770874,21.76434326,99.68000031,15.68885994,73
2016-09-20,799.7800293,40.9280014,128.6399994,780.2199707,26.58882523,52.46626663,21.92086792,100.6200027,15.54594707,72.91000366
2016-09-21,805.0300293,41.04399872,129.9400024,789.7399902,26.5841465,53.34362411,22.263731,107.7799988,15.98208714,74.18000031
2016-09-22,815.9500122,41.2859993,130.0800018,804.7000122,26.83465195,53.39903259,22.08484459,107.9199982,16.0215168,74.58999634
2016-09-23,814.960022,41.49000168,127.9599991,805.75,26.3874855,53.03886032,21.72707558,107.4700012,16.00426674,70.38999939
2016-09-26,802.6500244,41.79800034,127.3099976,799.1599731,26.42728806,52.54938126,21.66744804,107.2600021,15.85395336,70.19000244
2016-09-27,810.7299805,41.16199875,128.6900024,816.1099854,26.47644997,53.51909256,21.81651878,109.6999969,16.39605522,70.05000305
2016-09-28,810.0599976,41.25400162,129.2299957,828.7199707,26.67779732,53.5929718,21.98049736,109.4899979,16.45519257,71.62000275
2016-09-29,802.6400146,40.13999939,128.0899963,829.0499878,26.26341057,53.01115036,21.70471573,107.8000031,16.60797119,71.19999695
2016-09-30,804.0599976,40.80599976,128.2700043,837.3099976,26.46709061,53.19585419,21.72707558,108.5400009,16.88394547,71.33000183
2016-10-03,800.3800049,42.74000168,128.7700043,836.7399902,26.34300804,53.02961349,21.75688934,108.4499969,16.86669731,70.51999664
2016-10-04,802.789978,42.2820015,128.1900024,834.0300293,26.4553833,52.86338043,21.83887672,108.3899994,16.82973862,72.62999725
2016-10-05,801.2299805,41.69200134,128.4700012,844.3599854,26.46709061,53.2327919,21.68981171,108.8000031,16.81248474,68.41999817
2016-10-06,803.0800171,40.20000076,128.7400055,841.6599731,26.66374588,53.32514572,21.27986145,108.5599976,16.5931797,71.26000214
2016-10-07,800.710022,39.3219986,128.9900055,839.4299927,26.70355225,53.38056564,21.02644157,108.6399994,16.4724369,70.91000366
2016-10-10,814.1699829,40.18999863,130.2400055,841.710022,27.16944313,53.60220718,21.06370926,109.2399979,16.53404808,75.09999847
2016-10-11,809.5700073,40.02000046,128.8800049,831,27.22797394,52.81720734,20.75811577,107.3700027,16.29502869,72.41999817
2016-10-12,811.7700195,40.30199814,129.0500031,834.0900269,27.47145271,52.74332047,20.77302551,108.0500031,16.36894989,72.23000336
2016-10-13,804.0800171,40.04800034,127.8199997,829.2800293,27.3871727,52.56784821,20.77302551,108.0100021,16.10282707,70.62999725
2016-10-14,804.5999756,39.30199814,127.8799973,822.960022,27.53935432,53.02961349,20.72084808,107.8399963,16.26052666,74.26999664
2016-10-17,806.8400269,38.79199982,127.5400009,812.9500122,27.52062988,52.84490967,20.72829628,107.4899979,16.16689873,72.83000183
2016-10-18,821.4899902,39.81999969,128.5700073,817.6500244,27.50188828,53.25127029,20.98171997,108.4199982,16.41330719,72.76999664
2016-10-19,826.8400269,40.7120018,130.1100006,817.6900024,27.41994858,53.13120651,20.69103241,108.3899994,16.37880707,72.81999969
2016-10-20,821.6300049,39.81999969,130,810.3200073,27.40590096,52.87262344,20.73575401,109.0299988,16.68928337,72.58999634
2016-10-21,824.0599976,40.01800156,132.0700073,818.9899902,27.29821014,55.0983429,20.69848633,109.0299988,16.64246368,74
2016-10-24,835.7399902,40.55199814,133.2799988,838.0900269,27.54403114,56.33588028,20.62395096,110.8099976,17.42357635,75.05999756
2016-10-25,828.5499878,40.4679985,132.2899933,835.1799927,27.68450356,56.32665634,20.80283546,109.0299988,17.70941544,75.05999756
2016-10-26,822.0999756,40.44800186,131.0399933,822.5900269,27.06175232,55.99418259,20.84010315,107.9700012,17.78087616,74.94999695
2016-10-27,817.3499756,40.80199814,129.6900024,818.3599854,26.80188179,55.50470734,20.75811577,107.0699997,17.41618919,74.73999786
2016-10-28,819.5599976,39.99399948,131.2899933,776.3200073,26.62394905,55.29228973,20.85501099,107.5999985,17.38662148,75.12999725
2016-10-31,809.9000244,39.54600143,130.9900055,789.8200073,26.58180809,55.33846283,20.75065994,107.5100021,17.53446579,75.16000366
2016-11-01,805.4799805,38.15800095,129.5,785.4099731,26.10186195,55.22763824,20.48978615,106.8700027,17.01454544,75.44999695
2016-11-02,788.4199829,37.60400009,127.1699982,765.5599976,26.12527466,54.88593292,20.3332634,105.8899994,16.94308662,75
2016-11-03,782.1900024,37.48400116,120,767.0300293,25.84524155,54.6827507,20.3854351,107.1699982,16.74595451,74.13999939
2016-11-04,781.0999756,38.11199951,120.75,755.0499878,25.61227608,54.2209816,20.21400452,106.1999969,16.64985657,74.37000275
2016-11-07,802.0300293,38.64199829,122.1500015,784.9299927,25.98173141,55.80022812,20.25872993,108.6600037,17.56156731,76.30000305
2016-11-08,811.9799805,38.98799896,124.2200012,787.75,26.13469315,55.84640503,20.3332634,108.3899994,17.53446579,76.55000305
2016-11-09,805.5900269,38.01200104,123.1800003,771.8800049,26.09233093,55.5693512,20.40779877,107.8600006,17.23877716,75.90000153
2016-11-10,780.289978,37.06999969,120.8000031,742.3800049,25.36519241,54.21175003,19.73698044,104.0800018,16.69913673,73.62999725
2016-11-11,771.75,37.7120018,119.0199966,739.0100098,25.51579475,54.50728607,19.52082634,103.6800003,21.67660713,74.58999634
2016-11-14,753.2199707,36.29000092,115.0800018,719.0700073,24.87572479,53.67609787,19.28976631,102.4199982,20.60965347,72.76000214
2016-11-15,775.1599731,36.75400162,117.1999969,743.2399902,25.20517349,54.73604584,19.10342789,103.6600037,21.23799706,74.01999664
2016-11-16,779.9799805,36.7859993,116.3399963,746.4899902,25.88289642,55.46126556,19.17796326,104.0800018,22.57845879,73.30999756
2016-11-17,786.1599731,37.73199844,117.7900009,756.4000244,25.87348366,56.38174438,19.4164772,105.8099976,22.76573372,75.19000244
2016-11-18,775.9699707,37.00400162,117.0199966,760.1599731,25.89937019,56.11212158,19.14814758,105.0199966,23.00474548,77.76999664
2016-11-21,784.7999878,36.90399933,121.7699966,780,26.29235268,56.5862999,19.01398849,105.6500015,22.91111183,76.15000153
2016-11-22,785,38.23400116,121.4700012,785.3300171,26.30882645,56.82804489,19.14629364,105.2099991,23.0762043,75.56999969
2016-11-23,779,38.62799835,120.8399963,780.1199951,26.17469597,56.15859985,18.91818047,104.2099991,23.18972397,73.94999695
2016-11-25,780.2299805,39.33000183,120.3799973,780.3699951,26.30646896,56.27946854,19.15389252,105.0199966,23.23661041,73.73000336
2016-11-28,785.789978,39.22399902,120.4100037,766.7700195,26.25470161,56.35385513,18.65205002,104.5,23.22427368,72.93000031
2016-11-29,789.4400024,37.91400146,120.8700027,762.5200195,26.22881699,56.80015182,18.62163162,104.9499969,23.01204681,72.93000031
2016-11-30,775.8800049,37.88000107,118.4199982,750.5700073,26.00761604,56.02842712,18.58361435,102.8099976,22.75292778,72
2016-12-01,764.3300171,36.37599945,115.0999985,743.6500244,25.76523399,55.04286575,18.47715759,99.51000214,21.6276226,68.45999908
2016-12-02,764.460022,36.29399872,115.4000015,740.3400269,25.86171532,55.0893631,18.58361435,99.73000336,21.82750702,68.41000366
2016-12-05,778.2199707,37.36000061,117.4300003,759.3599854,25.67581177,55.99123383,18.49997139,101.9499969,22.67395973,70.80000305
2016-12-06,776.1799927,37.16999817,117.3099976,764.7199707,25.87348366,55.74020386,18.62923622,101.5500031,23.04659462,70.62000275
2016-12-07,791.4699707,38.63000107,117.9499969,770.4199829,26.12763023,57.06048584,18.98661232,103.3600006,23.46118164,71.77999878
2016-12-08,795.1699829,38.45800018,118.9100037,767.3300171,26.38412857,56.72576904,19.0322361,103.5,23.06880379,71.86000061
2016-12-09,809.4500122,38.43600082,119.6800003,768.6599731,26.81476402,57.6183548,19.16149902,104.3099976,22.65914917,71.16999817
2016-12-12,807.9000244,38.48600006,117.7699966,760.1199951,26.66180611,57.80430984,19.0322361,105.1600037,22.10883713,70.37999725
2016-12-13,815.3400269,39.63000107,120.3099976,774.3400269,27.10655975,58.55743027,19.35159111,106.1500015,22.49874496,71.61000061
2016-12-14,817.8900146,39.73799896,120.2099991,768.8200073,27.10655975,58.2784996,19.10067177,105.8099976,23.80173492,71.33000183
2016-12-15,815.6500244,39.51599884,120.5699997,761,27.25481224,58.18551254,18.76610565,105.0999985,24.35945129,70.23000336
2016-12-16,809.8400269,40.4980011,119.8700027,757.7700195,27.29011345,57.92517471,19.19191551,103.5500031,24.77897835,69.86000061
2016-12-19,812.5,40.54600143,119.2399979,766,27.44778252,59.15248871,19.10826874,105.2900009,25.08003998,69.51000214
2016-12-20,815.2000122,41.75799942,119.0899963,771.2199707,27.52073097,59.07811356,18.92578125,105.7699966,25.95363808,69.86000061
2016-12-21,812.2000122,41.54000092,119.0400009,770.5999756,27.54661369,59.07811356,18.8497467,105.5100021,26.1165123,70.11000061
2016-12-22,809.6799927,41.68999863,117.4000015,766.3400269,27.36541557,59.08739853,18.79651642,104.7200012,26.43239021,69.90000153
2016-12-23,807.7999878,42.66799927,117.2699966,760.5900269,27.41954231,58.79916763,18.74329185,105.0199966,27.09128761,69.87000275
2016-12-27,809.9299927,43.90599823,118.0100021,771.4000244,27.59367371,58.83636856,18.6596508,104.9800034,28.95199013,69.84999847
2016-12-28,804.5700073,43.94800186,116.9199982,772.1300049,27.47601509,58.5667305,18.54559135,103.7699966,26.96048737,69.08999634
2016-12-29,802.8800049,42.93600082,116.3499985,765.1500244,27.46895409,58.4830513,18.65205002,103.6800003,27.49846458,69.15000153
2016-12-30,792.4500122,42.73799896,115.0500031,749.8699951,27.25481224,57.77642059,18.57600975,102.9499969,26.34107971,68.45999908
2017-01-03,808.0100098,43.39799881,116.8600006,753.6699829,27.33246994,58.18551254,18.97900772,103.4800034,25.17382431,70.54000092
2017-01-04,807.7700195,45.39799881,118.6900024,757.1799927,27.30187607,57.92517471,19.41242409,104.1399994,25.76114655,72.80000305
2017-01-05,813.0200195,45.34999847,120.6699982,780.4500122,27.4407196,57.92517471,19.99791527,105.9100037,25.10719299,72.79000092
2017-01-06,825.210022,45.80199814,123.4100037,795.9899902,27.74663544,58.42726135,19.94468689,108.3000031,25.44281006,73.80000305
2017-01-09,827.1799927,46.25600052,124.9000015,796.9199829,28.00078201,58.24130249,19.45044327,108.5699997,26.47433662,73.95999908
2017-01-10,826.0100098,45.97399902,124.3499985,795.9000244,28.02902222,58.22271729,19.79261208,108.2600021,26.2744503,73.98000336
2017-01-11,829.8599854,45.94599915,126.0899963,799.0200195,28.17962646,58.75267792,20.16519737,108.9899979,25.95116997,75.76999664
2017-01-12,829.5300293,45.91799927,126.6200027,813.6400146,28.06196213,58.21340561,20.26404381,108.5899963,25.52671432,75.20999908
2017-01-13,830.9400024,47.54999924,128.3399963,817.1400146,28.01254845,58.29709244,20.17280197,108.5299988,25.52424431,75.63999939
2017-01-17,827.460022,47.11600113,127.8700027,809.7199707,28.23845863,58.13903046,19.9522953,108,24.95171928,75.01999664
2017-01-18,829.0200195,47.67200089,127.9199982,807.4799805,28.23610115,58.11112976,19.7469883,108.7900009,25.40578651,75.77999878
2017-01-19,824.3699951,48.7519989,127.5500031,809.039978,28.18668556,57.92517471,19.64814377,109.7900009,25.95116997,75.56999969
2017-01-20,828.1699829,48.94599915,127.0400009,808.3300171,28.23845863,58.33427811,19.61012077,110.7099991,25.66737747,76.02999878
2017-01-23,844.4299927,49.7840004,128.9299927,817.8800049,28.25728226,58.53882217,19.71657372,110.9700012,25.93389702,76.16000366
2017-01-24,849.5300293,50.92200089,129.3699951,822.4400024,28.23139572,59.05950546,19.35159111,113.7200012,26.48667717,77.11000061
2017-01-25,858.4500122,50.89400101,131.4799957,836.5200195,28.6808548,59.20826721,18.85734749,114.25,26.60019493,78.47000122
2017-01-26,856.9799805,50.5019989,132.7799988,839.1500244,28.6949749,59.75684738,18.73568726,112.8799973,27.05920029,77.94999695
2017-01-27,845.0300293,50.59000015,132.1799927,835.7700195,28.69732475,61.16080856,18.69006729,113.9899979,27.58237076,78.20999908
2017-01-30,823.8300171,50.12599945,130.9799957,830.3800049,28.62202835,60.55644608,18.93338585,113.8199997,27.15050888,78.70999908
2017-01-31,820.1900024,50.38600159,130.3200073,823.4799805,28.55613899,60.1101532,18.93338585,113.3799973,26.94321632,79.09999847
2017-02-01,815.2399902,49.84799957,133.2299957,832.3499756,30.29751015,59.11529922,18.85734749,113.3600006,28.12034607,78.58000183
2017-02-02,818.2600098,50.31000137,130.8399963,839.9500122,30.24573898,58.73408127,18.77370834,113.1600037,28.47570801,80.12999725
2017-02-03,820.1300049,50.26599884,130.9799957,810.2000122,30.37516975,59.20826721,18.72808647,115.1699982,28.22646141,80.20999908
2017-02-06,821.6199951,51.55400085,132.0599976,807.6400146,30.65990257,59.17108154,18.56840324,114.4599991,28.94952202,79.75
2017-02-07,829.2299805,51.49599838,131.8399963,812.5,30.95170212,58.97583389,18.59121895,114.9599991,29.39865685,80.20999908
2017-02-08,829.8800049,52.41600037,134.1999969,819.710022,31.07171249,58.89215088,18.91057587,116.1299973,29.27033424,80.69999695
2017-02-09,830.0599976,53.84000015,134.1399994,821.3599854,31.29623413,59.56158066,19.22993469,116.4400024,28.72001839,81.02999878
2017-02-10,834.8499756,53.84600067,134.1900024,827.460022,31.22532463,59.50580978,19.00942421,116.8499985,28.03890991,80.63999939
2017-02-13,838.960022,56.11999893,134.0500031,836.5300293,31.50184822,60.17523575,19.0018177,117.6500015,26.74579239,80.91000366
2017-02-14,840.0300293,56.19599915,133.8500061,836.3900146,31.91073036,60.39974213,18.91818047,117.5800018,26.8445034,80.91999817
2017-02-15,837.3200073,55.95199966,133.4400024,842.7000122,32.02652359,60.36233902,19.0322361,118.7300034,26.89879799,81.66999817
2017-02-16,842.1699829,53.79000092,133.8399963,844.1400146,31.9887104,60.35297394,19.17670631,118.9300003,26.4669323,80.81999969
2017-02-17,846.5499878,54.44599915,133.5299988,845.0700073,32.07616425,60.44652176,19.09306526,119.6699982,26.46199989,81.47000122
2017-02-21,849.2700195,55.47800064,133.7200012,856.4400024,32.30777359,60.32490158,19.38961411,119.6299973,27.40962601,82.18000031
2017-02-22,851.3599854,54.70199966,136.1199951,855.6099854,32.40467453,60.20330811,19.38961411,119.4700012,27.36762238,82.08000183
2017-02-23,851,51.19800186,135.3600006,852.1900024,32.26759338,60.44652176,19.59491348,118.8300018,24.83000946,82.06999969
2017-02-24,847.8099976,51.40000153,135.4400024,845.2399902,32.29830933,60.44652176,19.5644989,119.3099976,25.0696888,81.77999878
2017-02-27,849.6699829,49.24599838,136.4100037,848.6400146,32.36212921,60.081707,19.32118034,118.7799988,25.79860306,81.54000092
2017-02-28,844.9299927,49.9980011,135.5399933,845.039978,32.37631226,59.84784698,19.32118034,118.3399963,25.07463264,81.34999847
2017-03-01,856.75,50.00400162,137.4199982,853.0800171,33.03807068,60.74585724,19.23753548,120.3499985,25.39832115,83.80999756
2017-03-02,849.8499756,50.09600067,136.7599945,848.9099731,32.84190369,59.8759079,19.19191551,119.9000015,24.46185112,82.66999817
2017-03-03,849.0800171,50.31399918,137.1699982,849.8800049,33.03570175,60.10040283,19.21472549,120.0400009,24.32100868,82.22000122
2017-03-06,847.2700195,50.24200058,137.4199982,846.6099854,32.93170929,60.11912155,19.10826874,120.1500015,24.13322258,82.5
2017-03-07,851.1500244,49.7179985,137.3000031,846.0200195,32.97425842,60.24071884,19.0398407,119.9800034,24.39760399,82.97000122
2017-03-08,853.6400146,49.37400055,137.7200012,850.5,32.85136032,60.79261017,19.05504799,119.5999985,24.35312843,83.48000336
2017-03-09,857.8400269,48.97999954,138.2400055,853,32.77573013,60.54941177,19.15389252,119.9100037,24.34819031,83.27999878
2017-03-10,861.4099731,48.73799896,138.7899933,852.460022,32.88444901,60.73648453,19.21472549,121.0899963,24.49149895,83.51000214
2017-03-13,864.5800171,49.23400116,139.6000061,854.5900269,32.89862823,60.53070068,19.24514008,121.8000031,25.16605186,83.61000061
2017-03-14,865.9099731,51.59999847,139.3200073,852.5300293,32.84899521,60.25008392,19.16149902,121.4400024,25.14875793,83.51000214
2017-03-15,868.3900146,51.14599991,139.7200012,852.9699707,33.19641113,60.56811905,19.67855453,122.1100006,25.33901596,83.48000336
2017-03-16,870,52.40999985,139.9900055,853.4199829,33.25077438,60.46522903,20.05874252,122.3499985,25.65035057,83.51999664
2017-03-17,872.3699951,52.29999924,139.8399963,852.3099976,33.08533478,60.68037415,20.18800735,127.0100021,26.20877647,83.02999878
2017-03-20,867.9099731,52.38399887,139.9400024,856.9699707,33.43276596,60.73648453,20.13478088,126.3099976,27.04393005,82.90000153
2017-03-21,850.1400146,50.13600159,138.5099945,843.2000122,33.04988098,60.0629921,20.16519737,125.0699997,26.16923714,81.55000305
2017-03-22,849.7999878,51.0019989,139.5899963,848.0599976,33.42330933,60.83003235,20.17280197,126.2099991,26.70294762,81.87999725
2017-03-23,839.6500244,50.95600128,139.5299988,847.3800049,33.30511475,60.68037415,20.36289406,126.8700027,26.46079826,81.51999664
2017-03-24,835.1400146,52.63199997,140.3399963,845.6099854,33.23895645,60.78327942,20.43893051,127.6999969,26.55470085,81.61000061
2017-03-27,838.5100098,54.04399872,140.3200073,846.8200073,33.29567719,60.89550018,20.4617424,128.25,26.74742699,81.61000061
2017-03-28,840.6300049,55.49000168,141.7599945,856,33.98579788,61.07324219,20.25644112,128.6900024,26.60905838,82.13999939
2017-03-29,849.8699951,55.47600174,142.6499939,874.3200073,34.06142426,61.2416153,20.25644112,129.5800018,26.52257729,82.37999725
2017-03-30,849.4799805,55.58399963,142.4100037,876.3400269,34.01651382,61.46612549,20.1119709,129.6100006,27.03157806,82.55999756
2017-03-31,847.7999878,55.65999985,142.0500031,886.539978,33.9527092,61.60642242,20.0967617,130.1300049,26.91544724,82.48999786
